"product_id","category","sub_category","product_name"
OFF-ACM-10003978,Office Supplies,Supplies,"Acme Trimmer, High Speed"
TEC-AC-10001639,Technology,Accessories,"Belkin Flash Drive, Erganomic"
OFF-JIF-10004822,Office Supplies,Envelopes,"Jiffy Mailers, Security-Tint"
OFF-PA-10001569,Office Supplies,Paper,Xerox 232
OFF-PA-10001166,Office Supplies,Paper,Xerox 1932
TEC-CO-10001468,Technology,Copiers,"Brother Fax Machine, Digital"
OFF-SU-10003098,Office Supplies,Supplies,"Kleencut Scissors, Easy Grip"
OFF-SU-10004575,Office Supplies,Supplies,"Fiskars Letter Opener, Steel"
OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax
TEC-PH-10004772,Technology,Phones,"Motorola Signal Booster, VoIP"
OFF-BI-10002594,Office Supplies,Binders,"Cardinal Binder Covers, Recycled"
TEC-CO-10000270,Technology,Copiers,"Hewlett Fax Machine, High-Speed"
OFF-EN-10004560,Office Supplies,Envelopes,"Ames Mailers, Security-Tint"
OFF-AP-10001565,Office Supplies,Appliances,"Cuisinart Coffee Grinder, Black"
FUR-CH-10002250,Furniture,Chairs,"Office Star Executive Leather Armchair, Black"
OFF-STI-10000305,Office Supplies,Supplies,"Stiletto Shears, High Speed"
OFF-BI-10004193,Office Supplies,Binders,"Avery Index Tab, Clear"
OFF-GRE-10001814,Office Supplies,Paper,"Green Bar Computer Printout Paper, 8.5 x 11"
FUR-FU-10002549,Furniture,Furnishings,"Deflect-O Clock, Duo Pack"
OFF-LA-10004398,Office Supplies,Labels,"Hon Color Coded Labels, Alphabetical"
TEC-AC-10001402,Technology,Accessories,"Memorex Numeric Keypad, Bluetooth"
OFF-AR-10002335,Office Supplies,Art,"Sanford Canvas, Fluorescent"
OFF-HAR-10004896,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Laser Printer Compatible"
TEC-AC-10002815,Technology,Accessories,"SanDisk Keyboard, Erganomic"
OFF-EN-10001621,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Security-Tint"
TEC-CO-10004042,Technology,Copiers,"Brother Wireless Fax, Laser"
OFF-PA-10002479,Office Supplies,Paper,"Enermax Cards & Envelopes, 8.5 x 11"
TEC-MA-10003557,Technology,Machines,"Panasonic Inkjet, Durable"
OFF-AR-10003806,Office Supplies,Art,"Stanley Sketch Pad, Water Color"
OFF-AR-10000399,Office Supplies,Art,"Binney & Smith Highlighters, Fluorescent"
FUR-FU-10000242,Furniture,Furnishings,"Deflect-O Frame, Durable"
OFF-ST-10003414,Office Supplies,Storage,"Tenex Shelving, Industrial"
OFF-SU-10001351,Office Supplies,Supplies,"Stiletto Letter Opener, Steel"
OFF-BI-10000232,Office Supplies,Binders,"Ibico 3-Hole Punch, Durable"
FUR-SAF-10001870,Furniture,Chairs,"SAFCO Chairmat, Set of Two"
OFF-PA-10001722,Office Supplies,Paper,"SanDisk Message Books, Premium"
OFF-BRE-10001197,Office Supplies,Appliances,"Breville Refrigerator, Black"
OFF-SU-10000573,Office Supplies,Supplies,"Acme Ruler, High Speed"
OFF-NOV-10002258,Office Supplies,Labels,"Novimex Legal Exhibit Labels, Alphabetical"
OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear"
FUR-FU-10000482,Furniture,Furnishings,"Eldon Photo Frame, Duo Pack"
OFF-ELD-10001477,Office Supplies,Storage,"Eldon Lockers, Single Width"
OFF-ST-10001173,Office Supplies,Storage,"Eldon Folders, Industrial"
OFF-PA-10000354,Office Supplies,Paper,"Xerox Computer Printout Paper, Multicolor"
TEC-HEW-10003260,Technology,Copiers,"Hewlett Fax and Copier, Digital"
OFF-FA-10001030,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes"
TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac
OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges
OFF-SU-10004230,Office Supplies,Supplies,"Kleencut Scissors, Serrated"
OFF-AR-10004594,Office Supplies,Art,"Sanford Canvas, Water Color"
FUR-SAF-10003160,Furniture,Chairs,"SAFCO Rocking Chair, Adjustable"
OFF-PA-10000591,Office Supplies,Paper,"Green Bar Cards & Envelopes, Multicolor"
TEC-BEL-10004950,Technology,Accessories,"Belkin Numeric Keypad, Erganomic"
OFF-AP-10004453,Office Supplies,Appliances,"Hoover Toaster, White"
OFF-FA-10003542,Office Supplies,Fasteners,"Stockwell Staples, Bulk Pack"
FUR-TA-10004957,Furniture,Tables,"Bevis Wood Table, Fully Assembled"
FUR-BO-10004407,Furniture,Bookcases,"Ikea Floating Shelf Set, Metal"
OFF-LA-10004877,Office Supplies,Labels,"Hon Legal Exhibit Labels, 5000 Label Set"
OFF-KLE-10002869,Office Supplies,Supplies,"Kleencut Letter Opener, High Speed"
FUR-OFF-10002542,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable"
TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB
FUR-CH-10002212,Furniture,Chairs,"Hon Chairmat, Black"
OFF-GLO-10001233,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Set of 50"
TEC-AC-10000499,Technology,Accessories,"Memorex Memory Card, USB"
OFF-FEL-10000070,Office Supplies,Storage,"Fellowes Box, Industrial"
OFF-ST-10003578,Office Supplies,Storage,"Smead Box, Blue"
OFF-LA-10000624,Office Supplies,Labels,"Hon File Folder Labels, 5000 Label Set"
FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories
TEC-PH-10002352,Technology,Phones,Avaya IP Phone 1140E VoIP phone
TEC-ENE-10004236,Technology,Accessories,"Enermax Flash Drive, Bluetooth"
FUR-NOV-10000222,Furniture,Chairs,"Novimex Steel Folding Chair, Adjustable"
FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets
TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print
OFF-FA-10001152,Office Supplies,Fasteners,"Stockwell Clamps, Metal"
TEC-SAN-10001738,Technology,Accessories,"SanDisk Mouse, Programmable"
OFF-AP-10003032,Office Supplies,Appliances,"Hoover Stove, Red"
TEC-MA-10002242,Technology,Machines,"StarTech Calculator, Durable"
OFF-FA-10001577,Office Supplies,Fasteners,"Stockwell Staples, Bulk Pack"
TEC-PH-10001614,Technology,Phones,"Motorola Audio Dock, VoIP"
TEC-PH-10000358,Technology,Phones,"Samsung Headset, with Caller ID"
OFF-PA-10001691,Office Supplies,Paper,"Green Bar Note Cards, Premium"
FUR-SAF-10000593,Furniture,Chairs,"SAFCO Chairmat, Adjustable"
TEC-PH-10003549,Technology,Phones,"Samsung Headset, with Caller ID"
FUR-LES-10003538,Furniture,Tables,"Lesro Coffee Table, Fully Assembled"
TEC-HEW-10000365,Technology,Copiers,"Hewlett Copy Machine, Laser"
TEC-CO-10000452,Technology,Copiers,"HP Copy Machine, Laser"
OFF-ST-10003282,Office Supplies,Storage,"Fellowes Folders, Single Width"
OFF-AME-10001641,Office Supplies,Envelopes,"Ames Interoffice Envelope, Recycled"
OFF-AR-10000812,Office Supplies,Art,"Binney & Smith Pens, Fluorescent"
FUR-CH-10002574,Furniture,Chairs,"Office Star Chairmat, Black"
OFF-LA-10000692,Office Supplies,Labels,"Avery Legal Exhibit Labels, Adjustable"
OFF-SU-10000076,Office Supplies,Supplies,"Acme Trimmer, Easy Grip"
OFF-AR-10001599,Office Supplies,Art,"Binney & Smith Canvas, Blue"
TEC-AC-10003506,Technology,Accessories,"Enermax Router, Erganomic"
FUR-FU-10002007,Furniture,Furnishings,"Rubbermaid Stacking Tray, Black"
OFF-HON-10001132,Office Supplies,Labels,"Hon Round Labels, Adjustable"
TEC-CO-10003522,Technology,Copiers,"Sharp Personal Copier, High-Speed"
FUR-TA-10000591,Furniture,Tables,"Chromcraft Training Table, with Bottom Storage"
TEC-PAN-10002454,Technology,Machines,"Panasonic Phone, Red"
OFF-SU-10004771,Office Supplies,Supplies,"Elite Ruler, Easy Grip"
OFF-AR-10002802,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color"
FUR-FU-10002069,Furniture,Furnishings,"Advantus Door Stop, Durable"
OFF-FA-10000520,Office Supplies,Fasteners,"Stockwell Paper Clips, Bulk Pack"
FUR-CH-10004751,Furniture,Chairs,"Hon Steel Folding Chair, Black"
OFF-BI-10001833,Office Supplies,Binders,"Ibico Hole Reinforcements, Recycled"
FUR-CH-10000479,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable"
TEC-PH-10002932,Technology,Phones,"Samsung Speaker Phone, VoIP"
TEC-AC-10001274,Technology,Accessories,"Belkin Memory Card, Bluetooth"
FUR-CH-10003948,Furniture,Chairs,"Harbour Creations Swivel Stool, Set of Two"
FUR-FU-10002829,Furniture,Furnishings,"Deflect-O Photo Frame, Black"
TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System
OFF-SU-10000130,Office Supplies,Supplies,"Fiskars Ruler, High Speed"
FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h"
OFF-ACM-10004669,Office Supplies,Supplies,"Acme Shears, Easy Grip"
FUR-CH-10004441,Furniture,Chairs,"SAFCO Bag Chairs, Black"
FUR-CH-10003485,Furniture,Chairs,"Hon Swivel Stool, Set of Two"
FUR-BO-10004648,Furniture,Bookcases,"Sauder Library with Doors, Pine"
TEC-PH-10002815,Technology,Phones,"Samsung Smart Phone, VoIP"
OFF-FA-10004359,Office Supplies,Fasteners,"OIC Paper Clips, Assorted Sizes"
OFF-ST-10003221,Office Supplies,Storage,Staples
TEC-MA-10002149,Technology,Machines,"Panasonic Receipt Printer, Durable"
FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum"
OFF-ST-10002510,Office Supplies,Storage,"Tenex Lockers, Wire Frame"
FUR-BO-10003112,Furniture,Bookcases,"Sauder Floating Shelf Set, Traditional"
FUR-BO-10000936,Furniture,Bookcases,"Bush Floating Shelf Set, Traditional"
OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener
OFF-EN-10000776,Office Supplies,Envelopes,"Jiffy Peel and Seal, Set of 50"
FUR-BO-10003647,Furniture,Bookcases,"Ikea Classic Bookcase, Pine"
FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53"""
OFF-LA-10002486,Office Supplies,Labels,"Novimex File Folder Labels, 5000 Label Set"
OFF-LA-10004700,Office Supplies,Labels,"Avery Color Coded Labels, Alphabetical"
FUR-SAU-10002331,Furniture,Bookcases,"Sauder Library with Doors, Traditional"
OFF-AP-10001458,Office Supplies,Appliances,"KitchenAid Blender, Black"
OFF-AVE-10001367,Office Supplies,Labels,"Avery Legal Exhibit Labels, Alphabetical"
OFF-EN-10000274,Office Supplies,Envelopes,"Kraft Business Envelopes, Recycled"
OFF-BI-10003985,Office Supplies,Binders,"Cardinal Index Tab, Economy"
OFF-FA-10002453,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Bulk Pack"
OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System
FUR-FU-10003717,Furniture,Furnishings,"Deflect-O Light Bulb, Black"
OFF-HON-10004825,Office Supplies,Labels,"Hon File Folder Labels, Adjustable"
OFF-EN-10004144,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint"
TEC-SHA-10000244,Technology,Copiers,"Sharp Fax Machine, Laser"
OFF-ST-10002119,Office Supplies,Storage,"Rogers Shelving, Industrial"
OFF-AR-10003031,Office Supplies,Art,"Stanley Highlighters, Easy-Erase"
FUR-BO-10000402,Furniture,Bookcases,"Sauder Stackable Bookrack, Traditional"
OFF-AP-10000904,Office Supplies,Appliances,"Cuisinart Coffee Grinder, Silver"
OFF-FA-10003744,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Assorted Sizes"
OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish"
OFF-AP-10002497,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, White"
FUR-FU-10004903,Furniture,Furnishings,"Eldon Light Bulb, Black"
TEC-PH-10004200,Technology,Phones,"Motorola Audio Dock, Full Size"
TEC-MA-10002521,Technology,Machines,"Okidata Card Printer, Wireless"
FUR-TA-10002789,Furniture,Tables,"Hon Coffee Table, with Bottom Storage"
FUR-CH-10004774,Furniture,Chairs,"Novimex Executive Leather Armchair, Red"
TEC-AC-10003734,Technology,Accessories,"Memorex Numeric Keypad, Erganomic"
TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone
OFF-AR-10004012,Office Supplies,Art,"Sanford Highlighters, Blue"
OFF-PA-10000677,Office Supplies,Paper,"Green Bar Memo Slips, Premium"
TEC-AC-10000887,Technology,Accessories,"Enermax Flash Drive, Bluetooth"
OFF-KIT-10000624,Office Supplies,Appliances,"KitchenAid Blender, Black"
OFF-OIC-10000855,Office Supplies,Fasteners,"OIC Thumb Tacks, Metal"
OFF-FEL-10002867,Office Supplies,Storage,"Fellowes Lockers, Single Width"
OFF-BI-10000172,Office Supplies,Binders,"Ibico Index Tab, Clear"
FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table"
OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front"
FUR-CH-10001831,Furniture,Chairs,"Novimex Rocking Chair, Set of Two"
OFF-KIT-10000099,Office Supplies,Appliances,"KitchenAid Refrigerator, Silver"
TEC-HP -10003618,Technology,Copiers,"HP Fax Machine, Digital"
OFF-STA-10001747,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color"
OFF-BI-10001324,Office Supplies,Binders,"Ibico Hole Reinforcements, Clear"
OFF-SME-10001800,Office Supplies,Labels,"Smead Shipping Labels, Laser Printer Compatible"
OFF-SAN-10004232,Office Supplies,Art,"Sanford Markers, Fluorescent"
OFF-ST-10000624,Office Supplies,Storage,"Eldon File Cart, Single Width"
FUR-FU-10001471,Furniture,Furnishings,"Eldon Door Stop, Durable"
FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs
OFF-LA-10004947,Office Supplies,Labels,"Hon Shipping Labels, 5000 Label Set"
TEC-MA-10002780,Technology,Machines,"Okidata Inkjet, Wireless"
TEC-MEM-10000582,Technology,Accessories,"Memorex Flash Drive, Bluetooth"
OFF-FA-10004946,Office Supplies,Fasteners,"Advantus Staples, Metal"
OFF-BI-10004510,Office Supplies,Binders,"Avery 3-Hole Punch, Durable"
OFF-PA-10000304,Office Supplies,Paper,Xerox 1995
OFF-AP-10004994,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Red"
OFF-LA-10003338,Office Supplies,Labels,"Novimex Legal Exhibit Labels, Alphabetical"
TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone
FUR-CH-10004606,Furniture,Chairs,"Hon Rocking Chair, Red"
TEC-CO-10001317,Technology,Copiers,"Sharp Fax Machine, Digital"
TEC-CO-10002658,Technology,Copiers,"Hewlett Ink, Laser"
TEC-CO-10003113,Technology,Copiers,"Hewlett Fax Machine, Color"
OFF-EN-10002778,Office Supplies,Envelopes,"Ames Clasp Envelope, Set of 50"
TEC-PH-10001360,Technology,Phones,"Apple Smart Phone, Full Size"
OFF-PA-10004337,Office Supplies,Paper,"Eaton Computer Printout Paper, Premium"
FUR-TA-10001192,Furniture,Tables,"Hon Training Table, Fully Assembled"
TEC-MA-10003773,Technology,Machines,"Panasonic Card Printer, Wireless"
OFF-CAR-10004408,Office Supplies,Binders,"Cardinal 3-Hole Punch, Economy"
OFF-AR-10002419,Office Supplies,Art,"Sanford Markers, Fluorescent"
OFF-SU-10003428,Office Supplies,Supplies,"Kleencut Box Cutter, High Speed"
FUR-TEN-10003349,Furniture,Furnishings,"Tenex Photo Frame, Durable"
OFF-FA-10003893,Office Supplies,Fasteners,"OIC Paper Clips, 12 Pack"
FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box"
OFF-KLE-10003227,Office Supplies,Supplies,"Kleencut Ruler, Steel"
FUR-CH-10001039,Furniture,Chairs,"Harbour Creations Rocking Chair, Adjustable"
OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers
OFF-ST-10001372,Office Supplies,Storage,"Eldon Box, Blue"
OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder
TEC-PH-10000490,Technology,Phones,"Motorola Audio Dock, Full Size"
OFF-LA-10001194,Office Supplies,Labels,"Novimex Removable Labels, Adjustable"
FUR-ADV-10001283,Furniture,Furnishings,"Advantus Frame, Black"
FUR-FU-10001477,Furniture,Furnishings,"Deflect-O Frame, Erganomic"
OFF-LA-10003699,Office Supplies,Labels,"Smead File Folder Labels, Adjustable"
FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables
FUR-BO-10004924,Furniture,Bookcases,"Sauder Library with Doors, Traditional"
TEC-CO-10001628,Technology,Copiers,"Sharp Personal Copier, Digital"
OFF-AR-10001752,Office Supplies,Art,"Binney & Smith Pens, Blue"
OFF-PA-10000824,Office Supplies,Paper,"Enermax Computer Printout Paper, Multicolor"
OFF-PA-10004020,Office Supplies,Paper,"SanDisk Message Books, 8.5 x 11"
OFF-BI-10004581,Office Supplies,Binders,"Cardinal Binding Machine, Economy"
OFF-AP-10000540,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Red"
TEC-MA-10004820,Technology,Machines,"Okidata Card Printer, Wireless"
FUR-FU-10003095,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame"
FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12"""
TEC-AC-10003415,Technology,Accessories,"SanDisk Router, Erganomic"
TEC-PH-10001585,Technology,Phones,"Nokia Signal Booster, Cordless"
OFF-GRE-10003213,Office Supplies,Paper,"Green Bar Memo Slips, Premium"
FUR-TA-10004468,Furniture,Tables,"Lesro Training Table, Fully Assembled"
TEC-AC-10001246,Technology,Accessories,"Enermax Numeric Keypad, Erganomic"
OFF-AP-10000600,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Silver"
OFF-ST-10003012,Office Supplies,Storage,"Tenex Folders, Industrial"
OFF-ST-10000836,Office Supplies,Storage,"Tenex Trays, Blue"
OFF-LA-10002821,Office Supplies,Labels,"Harbour Creations Color Coded Labels, 5000 Label Set"
OFF-FA-10000474,Office Supplies,Fasteners,"OIC Staples, 12 Pack"
FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases
FUR-TA-10003782,Furniture,Tables,"Lesro Training Table, Rectangular"
OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine
FUR-TA-10001100,Furniture,Tables,"Lesro Training Table, Adjustable Height"
OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders
OFF-FA-10002632,Office Supplies,Fasteners,"Accos Staples, Metal"
OFF-PA-10004746,Office Supplies,Paper,"SanDisk Memo Slips, 8.5 x 11"
OFF-ST-10001567,Office Supplies,Storage,"Smead File Cart, Single Width"
FUR-TA-10004817,Furniture,Tables,"Lesro Coffee Table, with Bottom Storage"
OFF-SU-10000925,Office Supplies,Supplies,"Acme Shears, Easy Grip"
OFF-PA-10003407,Office Supplies,Paper,"Enermax Memo Slips, Recycled"
OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine
OFF-LA-10000157,Office Supplies,Labels,"Novimex Shipping Labels, Laser Printer Compatible"
OFF-PA-10000249,Office Supplies,Paper,Staples
OFF-AP-10004499,Office Supplies,Appliances,"Cuisinart Stove, Red"
FUR-BO-10004947,Furniture,Bookcases,"Safco Stackable Bookrack, Pine"
FUR-BO-10004709,Furniture,Bookcases,"Bush Classic Bookcase, Pine"
FUR-SAU-10004221,Furniture,Bookcases,"Sauder Corner Shelving, Mobile"
OFF-AR-10001315,Office Supplies,Art,Newell 310
TEC-PH-10003945,Technology,Phones,"Nokia Audio Dock, VoIP"
OFF-ST-10001066,Office Supplies,Storage,"Tenex Box, Single Width"
OFF-PA-10002488,Office Supplies,Paper,"Xerox Message Books, Multicolor"
FUR-HAR-10004129,Furniture,Chairs,"Harbour Creations Swivel Stool, Set of Two"
OFF-ST-10001707,Office Supplies,Storage,"Smead Shelving, Single Width"
TEC-PH-10004682,Technology,Phones,"Cisco Headset, VoIP"
OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders
OFF-LA-10002827,Office Supplies,Labels,"Harbour Creations Round Labels, Adjustable"
TEC-PH-10004626,Technology,Phones,"Cisco Smart Phone, with Caller ID"
FUR-CH-10004592,Furniture,Chairs,"Hon Rocking Chair, Set of Two"
OFF-ST-10001173,Office Supplies,Storage,"Eldon Trays, Industrial"
FUR-CH-10004572,Furniture,Chairs,"Harbour Creations Bag Chairs, Red"
OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes
OFF-FA-10002619,Office Supplies,Fasteners,"Stockwell Rubber Bands, Metal"
OFF-LA-10000151,Office Supplies,Labels,"Novimex Round Labels, Laser Printer Compatible"
OFF-BI-10001645,Office Supplies,Binders,"Ibico Binding Machine, Recycled"
OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center
TEC-ENE-10001355,Technology,Accessories,"Enermax Numeric Keypad, USB"
FUR-ELD-10003802,Furniture,Furnishings,"Eldon Door Stop, Duo Pack"
FUR-DEF-10000346,Furniture,Furnishings,"Deflect-O Frame, Duo Pack"
